Mindat_id,Deposit_type,age_category,litho_class,Latitude,Longitude,age_midpoint_ma,lithology_status,macro_latitude,macro_longitude,macro_litho_raw,macro_litho_class,api_status,n_minerals_total,n_minerals_mapped,n_families_primary,n_families_copper,pct_mapped,age_status,continent_approx_original
10591.0,Porphyry,Precambrian,felsic,67.0725,20.9575,935.85,resolved,67.0725,20.9575,"Basalt, andesite and subordinate dacite, metamorphic; granite, monzonite, quartz monzonite, quartz monzodiorite; intrusive igneous rocks; meta-basalt group; metamorphic",felsic,ok,38,38,7,21,100.0,resolved,Europe
10617.0,VMS,Precambrian,felsic,67.785476874728,20.078332900302,1930.0,resolved,67.785476874728,20.078332900302,"felsic and intermediate volcanic rocks; Major:{schist group}, Minor{basalt group,dolerite}; metamorphic; Basalt, andesite, metamorphic; mafic volcanic rocks; quartzite,graphitic schist",felsic,ok,37,37,8,19,100.0,resolved,Europe
10618.0,VMS,Precambrian,felsic,67.8776890181,20.1402924561,2200.0,resolved,67.8776890181,20.1402924561,"mica schist, graphitic quartzite, siltstone, shungite, dolostone, limestone, metabasalt and metarhyolite; Major:{schist group}, Minor{basalt group,dolerite}; metamorphic; Basalt, andesite, metamorphic; mafic volcanic rocks; quartzite,graphitic schist",felsic,ok,16,16,6,11,100.0,resolved,Europe
10663.0,VMS,Precambrian,felsic,64.8467083298,20.2762852907,1520.5,resolved,64.8467083298,20.2762852907,"meta-rhyolite; metamorphic; Rhyolite, dacite, metamorphic; greywacke, phyllite, mica schist, meta-arkose, graphitic schist, paragneiss, conglomerate, amphibolite; volcanic rocks",felsic,ok,15,15,5,11,100.0,resolved,Europe
10687.0,VMS,Paleozoic,mafic,47.4297222222,-66.4016666667,445.0,resolved,47.4297222222,-66.4016666667,volcanic: bimodal rocks (mafic and alkaline mafic); bimodal volcanic rocks,mafic,ok,9,9,4,8,100.0,resolved,North_America
10790.0,Sediment-Hosted,Paleozoic,other,45.9369444444,-64.4769444444,300.0,other,45.9369444444,-64.4769444444,sedimentary; sedimentary rocks,other,ok,13,13,4,9,100.0,resolved,North_America
10867.0,VMS,Precambrian,mafic,48.0727777778,-77.7133333333,2715.0,resolved,48.0727777778,-77.7133333333,volcanic: mafic rocks; intermediate volcanic rocks,mafic,ok,7,7,2,6,100.0,resolved,North_America
10915.0,VMS,Precambrian,siliciclastic,65.141854,19.157208,1950.0,resolved,65.141854,19.157208,"Metagreywacke, mica schist, graphite- and/or sulphide-bearing schist, paragneiss, migmatite, quartzite, amphibolite; Major:{meta-sandstone}, Minor{mica schist,gneiss,amphibolite}; metamorphic; greywacke, phyllite, mica schist, meta-arkose, graphitic schist, paragneiss, conglomerate, amphibolite; volcanic rocks",siliciclastic,ok,15,15,4,9,100.0,resolved,Europe
10917.0,VMS,Precambrian,felsic,65.09996,19.102939,1520.5,resolved,65.09996,19.102939,"Rhyolite, dacite, metamorphic; Major:{meta-sandstone}, Minor{mica schist,gneiss,amphibolite}; metamorphic; red sandstone and mudstone, conglomerate, meta volcanic rocks; sedimentary rocks",felsic,ok,4,4,3,4,100.0,resolved,Europe
10918.0,VMS,Precambrian,volcanic,65.089900871547,14.45798134795,1950.0,resolved,65.089900871547,14.45798134795,"Acid and subordinate basic metavolcanic rock in Köli Nappe Complex; Major:{meta-sandstone}, Minor{phyllite,conglomerate,meta-volcanic rock group}; metamorphic; shale, chert, iron-formation, greywacke, turbidite, argillaceous limestone, matrix-supported conglomerate; metamorphosed equivalent; unclassified volcanic rocks",volcanic,ok,21,21,3,11,100.0,resolved,Europe
11127.0,Magmatic sulfide,Precambrian,siliciclastic,46.58,-80.795,1780.0,resolved,46.58,-80.795,"mudstone; siltstone, wacke, argillite; plutonic: late felsic and intermediate plutons in the Superior province",siliciclastic,ok,18,18,4,10,100.0,resolved,North_America
11182.0,VMS,Precambrian,volcanic,54.763888888889,-101.88361111111,1800.0,resolved,54.763888888889,-101.88361111111,volcanic: undivided volcanic rocks; volcanic rocks,volcanic,ok,28,28,7,18,100.0,resolved,North_America
11307.0,Porphyry,Paleozoic,other,48.9705555556,-65.5202777778,348.0,other,48.9705555556,-65.5202777778,sedimentary rocks; sedimentary,other,ok,42,42,8,23,100.0,resolved,North_America
11434.0,VMS,Unknown,unknown,0.0,0.0,,unknown,0.0,0.0,,unknown,ok,19,19,7,15,100.0,unknown,Africa
11459.0,Porphyry,Unknown,volcanic,34.4822222222,-111.856944444,,resolved,34.4822222222,-111.856944444,"Major:{metasedimentary,metavolcanic,gneiss}; volcanic; plutonic: undivided granitic rocks; granodiorite; tonalite; volcanic rocks",volcanic,ok,12,12,5,11,100.0,unknown,North_America
11508.0,VMS,Precambrian,unknown,0.0,0.0,770.5,unknown,0.0,0.0,,unknown,ok,31,31,8,18,100.0,resolved,Africa
11605.0,VMS,Paleozoic,other,31.364692687987,-8.0559644848108,350.0,other,31.364692687987,-8.0559644848108,sedimentary rocks; sedimentary,other,ok,14,14,5,10,100.0,resolved,Africa
11726.0,IOCG,Precambrian,siliciclastic,-30.44,136.872777778,1070.5,resolved,-30.44,136.872777778,"regolith; siltstone,conglomerate,shale,sandstone,limestone; conglomerate; sandstone",siliciclastic,ok,104,104,9,32,100.0,resolved,Oceania
11734.0,VMS,Cenozoic,volcanic,40.1669444444,140.832777778,14.15,resolved,40.1669444444,140.832777778,sedimentary and volcanic rocks,volcanic,ok,12,12,4,10,100.0,resolved,Asia
11777.0,VMS,Paleozoic,mafic,47.2908333333,-66.0805555556,464.5,resolved,47.2908333333,-66.0805555556,volcanic: bimodal rocks (mafic and alkaline mafic); bimodal volcanic rocks,mafic,ok,19,19,6,12,100.0,resolved,North_America
11803.0,VMS,Paleozoic,felsic,-41.8402208296,145.516600589,518.0,resolved,-41.8402208296,145.516600589,"felsic; igneous felsic volcanic; volcanic; limestone,sandstone,slate,quartzite,conglomerate",felsic,ok,30,30,9,16,100.0,resolved,Oceania
11824.0,VMS,Mesozoic,volcanic,55.4333333333,-129.816666667,240.0,resolved,55.4333333333,-129.816666667,intrusive igneous rocks; undivided sedimentary rocks; volcanic; sedimentary,volcanic,ok,14,14,7,13,100.0,resolved,North_America
11886.0,VMS,Precambrian,metamorphic,-25.453766666667,118.57144444444,1800.0,resolved,-25.453766666667,118.57144444444,"sedimentary; metamorphic; dolomite; mafic volcanic rocks; basalt; greywacke,iron formation,shale,sandstone,conglomerate",metamorphic,ok,16,16,6,11,100.0,resolved,Oceania
11952.0,Magmatic sulfide,Unknown,mafic,-25.541142,27.184777,,resolved,-25.541142,27.184777,intrusive igneous rocks; pyroxenite; plutonic,mafic,ok,22,22,5,10,100.0,unknown,Africa
11973.0,Porphyry,Cenozoic,volcanic,18.8808333333,-101.640833333,36.0,resolved,18.8808333333,-101.640833333,acidic igneous intrusive; plutonic: undivided granitic rocks; sedimentary and volcanic rocks,volcanic,ok,14,14,5,13,100.0,resolved,North_America
12048.0,VMS,Precambrian,siliciclastic,60.194208643377,23.363960814819,1800.0,resolved,60.194208643377,23.363960814819,"greywacke, phyllite, mica schist, meta-arkose, graphitic schist, paragneiss, conglomerate, amphibolite; Major:{granodiorite-diorite group}, Minor{granite,syenite-monzonite group,meta-granodiorite-diorite group}; metavolcanic schist",siliciclastic,ok,26,26,6,14,100.0,resolved,Europe
12053.0,VMS,Precambrian,felsic,61.71,23.25,1900.0,resolved,61.71,23.25,"intrusive igneous rocks; Major:{granodiorite-diorite group}, Minor{granite,syenite-monzonite group,meta-granodiorite-diorite group}; felsic and intermediate volcanic rocks",felsic,ok,24,24,7,17,100.0,resolved,Europe
12054.0,Porphyry,Precambrian,siliciclastic,63.7708333333,25.2338888889,1850.0,resolved,63.7708333333,25.2338888889,"Major:{meta-sandstone}, Minor{mica schist,gneiss,amphibolite}; metamorphic; greywacke, phyllite, mica schist, meta-arkose, graphitic schist, paragneiss, conglomerate, amphibolite; mica schist; metasedimentary schist",siliciclastic,ok,20,20,6,13,100.0,resolved,Europe
12057.0,Porphyry,Mesozoic,mafic,50.6,-127.477777778,171.0,resolved,50.6,-127.477777778,mafic volcanic rocks; mixed volcanic and sedimentary rocks; basalt; volcanic: intermediate rocks,mafic,ok,18,18,4,13,100.0,resolved,North_America
12663.0,Porphyry,Cenozoic,felsic,48.430248,18.769848,14.5,resolved,48.430248,18.769848,"Major:{andesite}, Minor{dacite,agglomerate/breccia group,tuffite group}; flow(s); intermediate volcanic rocks",felsic,ok,62,62,9,24,100.0,resolved,Europe
13126.0,VMS,Precambrian,siliciclastic,63.6833333333,25.9833333333,1520.5,resolved,63.6833333333,25.9833333333,"intrusive igneous rocks; Major:{meta-sandstone}, Minor{mica schist,gneiss,amphibolite}; metamorphic; granite, monzonite, quartz monzonite, quartz monzodiorite",siliciclastic,ok,34,34,7,19,100.0,resolved,Europe
13132.0,VMS,Precambrian,siliciclastic,62.4622222222,30.03,2150.0,resolved,62.4622222222,30.03,"greywacke, phyllite, mica schist, meta-arkose, graphitic schist, paragneiss, conglomerate, amphibolite; Major:{mica schist}, Minor{meta-sandstone,schist group,conglomerate}; metamorphic; mafic volcanic rocks",siliciclastic,ok,25,25,7,18,100.0,resolved,Europe
13203.0,Sediment-Hosted,Unknown,unknown,0.0,0.0,,unknown,0.0,0.0,,unknown,ok,57,57,9,21,100.0,unknown,Africa
13473.0,Sediment-Hosted,Paleozoic,siliciclastic,-35.0919444444,139.004722222,530.0,resolved,-35.0919444444,139.004722222,sandstone; sedimentary; metamorphic; amphibolite grade metasedimentary/metavolcanic schist,siliciclastic,ok,37,37,8,22,100.0,resolved,Oceania
13474.0,Sediment-Hosted,Precambrian,carbonate,-32.0744438171387,138.279724121094,630.0,resolved,-32.0744438171387,138.279724121094,"limestone; sedimentary; metamorphic; sandstone,shale,limestone,siltstone,tillite,dolomite",carbonate,ok,10,10,6,9,100.0,resolved,Oceania
13477.0,Sediment-Hosted,Precambrian,carbonate,-34.3472222222,138.917777778,650.0,resolved,-34.3472222222,138.917777778,dolomite; sedimentary; metamorphic; amphibolite grade metasedimentary/metavolcanic schist,carbonate,ok,14,14,7,11,100.0,resolved,Oceania
13482.0,Sediment-Hosted,Precambrian,other,-10.9755555556,25.9002777778,900.0,other,-10.9755555556,25.9002777778,sedimentary; sedimentary rocks,other,ok,15,15,5,7,100.0,resolved,Africa
13770.0,Porphyry,Unknown,volcanic,40.5815094,45.790990633643,,resolved,40.5815094,45.790990633643,sedimentary and volcanic rocks,volcanic,ok,50,50,9,27,100.0,unknown,Europe
13826.0,IOCG,Precambrian,other,28.015,75.775555555556,812.5,other,28.015,75.775555555556,sedimentary rocks,other,ok,44,44,7,17,100.0,resolved,Asia
13841.0,Sediment-Hosted,Unknown,siliciclastic,40.3236111111,-75.47,,resolved,40.3236111111,-75.47,"Major:{mudstone}, Minor:{siltstone,shale}, Incidental:{argillite}; shale; sedimentary; mafic volcanic rocks",siliciclastic,ok,36,36,8,17,100.0,unknown,North_America
13949.0,Sediment-Hosted,Precambrian,volcanic,-12.379562748361,27.828448825423,900.0,resolved,-12.379562748361,27.828448825423,sedimentary and volcaniclastic; sedimentary rocks,volcanic,ok,22,22,5,14,100.0,resolved,Africa
13955.0,VMS,Precambrian,metamorphic,65.065722605543,18.564164400013,1890.0,resolved,65.065722605543,18.564164400013,"Granitoid and subordinate syenitoid, metamorphic; meta-rhyolite; metamorphic; sedimentary rocks; tonalite, granite, diorite, granodiorite, monzonite, migmatite",metamorphic,ok,26,26,6,16,100.0,resolved,Europe
13958.0,IOCG,Unknown,metamorphic,-33.9758333333,137.689166667,,resolved,-33.9758333333,137.689166667,sedimentary; metamorphic; intrusive igneous rocks,metamorphic,ok,8,8,5,8,100.0,unknown,Oceania
14050.0,VMS,Paleozoic,unknown,0.0,0.0,464.5,unknown,0.0,0.0,,unknown,ok,29,29,7,18,100.0,resolved,Africa
14096.0,VMS,Mesozoic,other,24.273273850227,56.433540153503,100.0,other,24.273273850227,56.433540153503,intrusive igneous rocks,other,ok,15,15,4,10,100.0,resolved,Other
14115.0,Porphyry,Cenozoic,volcanic,19.0777777778,-102.031388889,33.400000000000006,resolved,19.0777777778,-102.031388889,acidic igneous intrusive; sedimentary and volcanic rocks; volcanic: mafic rocks,volcanic,ok,21,21,6,15,100.0,resolved,North_America
14297.0,Magmatic sulfide,Precambrian,felsic,46.6511111111,-81.3777777778,1840.0,resolved,46.6511111111,-81.3777777778,tonalite to granodiorite-foliated to gneissic-with minor supracrustal inclusions; intrusive igneous rocks; sedimentary,felsic,ok,13,13,3,6,100.0,resolved,North_America
14351.0,Sediment-Hosted,Precambrian,other,-11.513835,27.440574,900.0,other,-11.513835,27.440574,sedimentary; sedimentary rocks,other,ok,6,6,3,4,100.0,resolved,Africa
14413.0,VMS,Paleozoic,carbonate,67.132777777778,16.077222222222,464.5,resolved,67.132777777778,16.077222222222,"carbonate; basalt, olivine basalt, tholeiite, alkali basalt, basanite, pillow basalt, flood basalt; metamorphosed equivalent; Major:{meta-sandstone}, Minor{phyllite,conglomerate,meta-volcanic rock group}; metamorphic",carbonate,ok,80,80,8,26,100.0,resolved,Europe
14738.0,Sediment-Hosted,Paleozoic,other,-11.0163888889,25.2261111111,381.0,other,-11.0163888889,25.2261111111,sedimentary; sedimentary rocks,other,ok,15,15,5,6,100.0,resolved,Africa
14752.0,VMS,Paleozoic,carbonate,37.573056,-7.970833,370.0,resolved,37.573056,-7.970833,"sedimentary rocks; Major:{meta-sandstone}, Minor{shale/slate,meta-limestone}",carbonate,ok,60,60,7,19,100.0,resolved,Europe
14853.0,VMS,Paleozoic,mafic,49.5980555556,-55.9411111111,500.0,resolved,49.5980555556,-55.9411111111,volcanic: mafic rocks; mafic volcanic rocks,mafic,ok,17,17,6,13,100.0,resolved,North_America
15187.0,Porphyry,Precambrian,volcanic,22.0166666667,80.7166666667,2468.5,resolved,22.0166666667,80.7166666667,sedimentary and volcanic rocks,volcanic,ok,47,47,8,23,100.0,resolved,Asia
15213.0,Porphyry,Cenozoic,carbonate,6.0270953261096,116.65560699783,7.0,resolved,6.0270953261096,116.65560699783,carbonate-sandstone-conglomerate,carbonate,ok,26,26,6,15,100.0,resolved,Asia
15217.0,Sediment-Hosted,Precambrian,volcanic,-16.8794444444,30.15,1250.0,resolved,-16.8794444444,30.15,sedimentary and volcaniclastic; crystalline metamorphic rocks,volcanic,ok,7,7,4,6,100.0,resolved,Africa
15806.0,VMS,Precambrian,mafic,49.8738888889,-90.9708333333,2735.0,resolved,49.8738888889,-90.9708333333,"volcanic: mafic rocks; mafic-ultramafic volcanic rocks; tholeiite; rhyolitic, rhyodacitic, dacitic and andesitic flows, tuffs and breccias, chert, iron formation, minor metasedimentary and intrusive rocks; related migmatites",mafic,ok,20,20,3,9,100.0,resolved,North_America
15930.0,Magmatic sulfide,Unknown,volcanic,62.0086,32.6768,,resolved,62.0086,32.6768,"Major:{basalt}, Minor{andesite group,rhyolite}; volcanic and sedimentary rocks, amphibolite, mica gneiss, iron-formation; volcanic rocks",volcanic,ok,4,4,2,4,100.0,unknown,Europe
15963.0,Porphyry,Precambrian,mafic,48.5225,-81.1163888889,2475.0,resolved,48.5225,-81.1163888889,ultramafic rocks; metasedimentary schist; volcanic: mafic rocks,mafic,ok,19,19,7,15,100.0,resolved,North_America
15998.0,Sediment-Hosted,Paleozoic,volcanic,-12.083470845877,26.426579394645,510.0,resolved,-12.083470845877,26.426579394645,sedimentary and volcaniclastic; sedimentary rocks,volcanic,ok,80,80,8,26,100.0,resolved,Africa
16033.0,Porphyry,Mesozoic,metamorphic,42.601169444444,24.187177777778,90.685,resolved,42.601169444444,24.187177777778,"crystalline metamorphic rocks; Major:{gneiss}, Minor{migmatite/anatexite,mica schist,amphibolite}",metamorphic,ok,40,40,8,23,100.0,resolved,Europe
16144.0,Sediment-Hosted,Precambrian,volcanic,-12.513055555556,27.854166666667,900.0,resolved,-12.513055555556,27.854166666667,sedimentary and volcaniclastic; sedimentary rocks,volcanic,ok,20,20,7,15,100.0,resolved,Africa
16242.0,Porphyry,Unknown,felsic,47.51152,-121.3498,,resolved,47.51152,-121.3498,"granodiorite; Major:{granodiorite,granite}, Minor:{quartz diorite,quartz monzonite}, Incidental:{diorite, tonalite, hypabyssal dacite, hypabyssal andesite, hypabyssal rhyolite, gabbro}; granite; diorite; sedimentary; mafic volcanic rocks",felsic,ok,50,50,8,22,100.0,unknown,North_America
16397.0,Magmatic sulfide,Unknown,felsic,47.7083333333,-91.9416666667,,resolved,47.7083333333,-91.9416666667,"metamorphic and undivided crystalline: mainly tonalite gneiss; Major:{monzonite,quartz monzonite,granodiorite}; granodiorite; felsic volcanic rocks",felsic,ok,45,45,7,18,100.0,unknown,North_America
16404.0,Sediment-Hosted,Precambrian,volcanic,-16.933055555556,30.15,2118.0,resolved,-16.933055555556,30.15,sedimentary and volcaniclastic; crystalline metamorphic rocks,volcanic,ok,9,9,6,8,100.0,resolved,Africa
16510.0,Porphyry,Cenozoic,other,22.123619596776,95.03357505746,16.0,other,22.123619596776,95.03357505746,sedimentary rocks,other,ok,16,16,6,12,100.0,resolved,Asia
16722.0,Magmatic sulfide,Precambrian,mafic,46.5177777778,-81.0588888889,1785.0,resolved,46.5177777778,-81.0588888889,"norite-gabbro, quartz norite, sublayer and offset rocks; mudstone; plutonic: late felsic and intermediate plutons in the Superior province",mafic,ok,14,14,4,7,100.0,resolved,North_America
16723.0,VMS,Paleozoic,mafic,47.5252777778,-66.4316666667,445.0,resolved,47.5252777778,-66.4316666667,volcanic: mafic rocks; bimodal volcanic rocks,mafic,ok,22,22,7,14,100.0,resolved,North_America
16762.0,VMS,Paleozoic,volcanic,-31.25874246,146.8696319,510.0,resolved,-31.25874246,146.8696319,ash; sedimentary rocks; mafic; sedimentary; metamorphic,volcanic,ok,28,28,9,16,100.0,resolved,Oceania
17046.0,IOCG,Paleozoic,other,19.2366666667,109.043333333,525.0,other,19.2366666667,109.043333333,intrusive igneous rocks,other,ok,48,48,6,19,100.0,resolved,Asia
17053.0,Sediment-Hosted,Precambrian,volcanic,-13.4608742,24.9932957,900.0,resolved,-13.4608742,24.9932957,sedimentary and volcaniclastic; sedimentary rocks,volcanic,ok,12,12,4,9,100.0,resolved,Africa
17055.0,VMS,Precambrian,felsic,65.230748903939,18.88184022886,1950.0,resolved,65.230748903939,18.88184022886,"Major:{granite}, Minor{granodiorite,syenite-monzonite group,meta-granite}; volcanic rocks; Basalt, trachyandesite, andesite, komatiite and metamorphic equivalents; felsic and intermediate volcanic rocks",felsic,ok,48,48,8,19,100.0,resolved,Europe
17154.0,Sediment-Hosted,Unknown,metamorphic,-22.978311,17.077479,,resolved,-22.978311,17.077479,crystalline metamorphic rocks; sedimentary,metamorphic,ok,12,12,3,8,100.0,unknown,Africa
17175.0,Porphyry,Cenozoic,other,-5.2080348283979,141.13899815844,1.15,other,-5.2080348283979,141.13899815844,sedimentary rocks,other,ok,32,32,6,19,100.0,resolved,Oceania
17373.0,VMS,Paleozoic,other,33.5138888889,132.655555556,360.0,other,33.5138888889,132.655555556,sedimentary rocks,other,ok,9,9,4,7,100.0,resolved,Asia
17460.0,VMS,Precambrian,felsic,54.962555555556,-99.728194444444,1800.0,resolved,54.962555555556,-99.728194444444,"sedimentary; rhyolite, dacite; rhyolite; sedimentary rocks",felsic,ok,23,23,5,13,100.0,resolved,North_America
17539.0,VMS,Mesozoic,other,15.55,-89.7166666667,100.0,other,15.55,-89.7166666667,sedimentary rocks,other,ok,15,15,6,12,100.0,resolved,North_America
17692.0,VMS,Paleozoic,felsic,-35.062222222222,149.57027777778,430.0,resolved,-35.062222222222,149.57027777778,"rhyolite; mudstone,limestone,tillite,siltstone,sandstone; sedimentary; metamorphic",felsic,ok,34,34,8,21,100.0,resolved,Oceania
17816.0,Porphyry,Cenozoic,felsic,48.1975,-120.978888889,21.0,resolved,48.1975,-120.978888889,"paragneiss/metavolcanic gneiss; granodiorite; Major:{granodiorite,granite}, Minor:{quartz diorite,quartz monzonite}, Incidental:{diorite, tonalite, hypabyssal dacite, hypabyssal andesite, hypabyssal rhyolite, gabbro}; granite; diorite; plutonic: intermediate rocks",felsic,ok,28,28,7,20,100.0,resolved,North_America
18255.0,Porphyry,Unknown,felsic,47.4966666667,-121.36,,resolved,47.4966666667,-121.36,"granodiorite; Major:{granodiorite,granite}, Minor:{quartz diorite,quartz monzonite}, Incidental:{diorite, tonalite, hypabyssal dacite, hypabyssal andesite, hypabyssal rhyolite, gabbro}; granite; diorite; sedimentary; mafic volcanic rocks",felsic,ok,22,22,6,15,100.0,unknown,North_America
